ADM0_NAME,value,metric,flow_name
Jamaica,,cf_median,Broadleaf_Deciduous_Boreal_dry
Jammu and Kashmir,,cf_median,Broadleaf_Deciduous_Boreal_dry
Japan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Jarvis Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
Jersey,,cf_median,Broadleaf_Deciduous_Boreal_dry
Johnston Atoll,,cf_median,Broadleaf_Deciduous_Boreal_dry
Jordan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Juan de Nova Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kazakhstan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kenya,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kingman Reef,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kiribati,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kuril islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kuwait,,cf_median,Broadleaf_Deciduous_Boreal_dry
Kyrgyzstan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Lao People's Democratic Republic,,cf_median,Broadleaf_Deciduous_Boreal_dry
Latvia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Lebanon,,cf_median,Broadleaf_Deciduous_Boreal_dry
Lesotho,,cf_median,Broadleaf_Deciduous_Boreal_dry
Liberia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Libya,,cf_median,Broadleaf_Deciduous_Boreal_dry
Liechtenstein,,cf_median,Broadleaf_Deciduous_Boreal_dry
Lithuania,,cf_median,Broadleaf_Deciduous_Boreal_dry
Luxembourg,,cf_median,Broadleaf_Deciduous_Boreal_dry
Ma'tan al-Sarra,,cf_median,Broadleaf_Deciduous_Boreal_dry
Macau,,cf_median,Broadleaf_Deciduous_Boreal_dry
Madagascar,,cf_median,Broadleaf_Deciduous_Boreal_dry
Madeira Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Malawi,,cf_median,Broadleaf_Deciduous_Boreal_dry
Malaysia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Maldives,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mali,,cf_median,Broadleaf_Deciduous_Boreal_dry
Malta,,cf_median,Broadleaf_Deciduous_Boreal_dry
Marshall Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Martinique,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mauritania,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mauritius,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mayotte,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mexico,,cf_median,Broadleaf_Deciduous_Boreal_dry
Micronesia (Federated States of),,cf_median,Broadleaf_Deciduous_Boreal_dry
Midway Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
"Moldova, Republic of",,cf_median,Broadleaf_Deciduous_Boreal_dry
Monaco,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mongolia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Montenegro,,cf_median,Broadleaf_Deciduous_Boreal_dry
Montserrat,,cf_median,Broadleaf_Deciduous_Boreal_dry
Morocco,,cf_median,Broadleaf_Deciduous_Boreal_dry
Mozambique,,cf_median,Broadleaf_Deciduous_Boreal_dry
Myanmar,,cf_median,Broadleaf_Deciduous_Boreal_dry
Namibia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Nauru,,cf_median,Broadleaf_Deciduous_Boreal_dry
Navassa Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
Nepal,,cf_median,Broadleaf_Deciduous_Boreal_dry
Netherlands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Netherlands Antilles,,cf_median,Broadleaf_Deciduous_Boreal_dry
New Caledonia,,cf_median,Broadleaf_Deciduous_Boreal_dry
New Zealand,,cf_median,Broadleaf_Deciduous_Boreal_dry
Nicaragua,,cf_median,Broadleaf_Deciduous_Boreal_dry
Niger,,cf_median,Broadleaf_Deciduous_Boreal_dry
Nigeria,,cf_median,Broadleaf_Deciduous_Boreal_dry
Niue,,cf_median,Broadleaf_Deciduous_Boreal_dry
Norfolk Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
Northern Mariana Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Norway,0.08757268284933586,cf_median,Broadleaf_Deciduous_Boreal_dry
Oman,,cf_median,Broadleaf_Deciduous_Boreal_dry
Pakistan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Palau,,cf_median,Broadleaf_Deciduous_Boreal_dry
Palmyra Atoll,,cf_median,Broadleaf_Deciduous_Boreal_dry
Panama,,cf_median,Broadleaf_Deciduous_Boreal_dry
Papua New Guinea,,cf_median,Broadleaf_Deciduous_Boreal_dry
Paracel Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Paraguay,,cf_median,Broadleaf_Deciduous_Boreal_dry
Peru,,cf_median,Broadleaf_Deciduous_Boreal_dry
Philippines,,cf_median,Broadleaf_Deciduous_Boreal_dry
Pitcairn,,cf_median,Broadleaf_Deciduous_Boreal_dry
Poland,,cf_median,Broadleaf_Deciduous_Boreal_dry
Portugal,,cf_median,Broadleaf_Deciduous_Boreal_dry
Puerto Rico,,cf_median,Broadleaf_Deciduous_Boreal_dry
Qatar,,cf_median,Broadleaf_Deciduous_Boreal_dry
Republic of Korea,,cf_median,Broadleaf_Deciduous_Boreal_dry
Romania,,cf_median,Broadleaf_Deciduous_Boreal_dry
Russian Federation,0.012217287823946687,cf_median,Broadleaf_Deciduous_Boreal_dry
Rwanda,,cf_median,Broadleaf_Deciduous_Boreal_dry
Réunion,,cf_median,Broadleaf_Deciduous_Boreal_dry
Saint Helena,,cf_median,Broadleaf_Deciduous_Boreal_dry
Saint Kitts and Nevis,,cf_median,Broadleaf_Deciduous_Boreal_dry
Saint Lucia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Saint Pierre et Miquelon,,cf_median,Broadleaf_Deciduous_Boreal_dry
Saint Vincent and the Grenadines,,cf_median,Broadleaf_Deciduous_Boreal_dry
Samoa,,cf_median,Broadleaf_Deciduous_Boreal_dry
San Marino,,cf_median,Broadleaf_Deciduous_Boreal_dry
Sao Tome and Principe,,cf_median,Broadleaf_Deciduous_Boreal_dry
Saudi Arabia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Scarborough Reef,,cf_median,Broadleaf_Deciduous_Boreal_dry
Senegal,,cf_median,Broadleaf_Deciduous_Boreal_dry
Senkaku Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Serbia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Seychelles,,cf_median,Broadleaf_Deciduous_Boreal_dry
Sierra Leone,,cf_median,Broadleaf_Deciduous_Boreal_dry
Singapore,,cf_median,Broadleaf_Deciduous_Boreal_dry
Slovakia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Slovenia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Solomon Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Somalia,,cf_median,Broadleaf_Deciduous_Boreal_dry
South Africa,,cf_median,Broadleaf_Deciduous_Boreal_dry
South Georgia and the South Sandwich Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
South Sudan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Spain,,cf_median,Broadleaf_Deciduous_Boreal_dry
Spratly Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Sri Lanka,,cf_median,Broadleaf_Deciduous_Boreal_dry
Sudan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Suriname,,cf_median,Broadleaf_Deciduous_Boreal_dry
Svalbard and Jan Mayen Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Swaziland,,cf_median,Broadleaf_Deciduous_Boreal_dry
Sweden,0.013882236629438688,cf_median,Broadleaf_Deciduous_Boreal_dry
Switzerland,,cf_median,Broadleaf_Deciduous_Boreal_dry
Syrian Arab Republic,,cf_median,Broadleaf_Deciduous_Boreal_dry
Taiwan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Tajikistan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Thailand,,cf_median,Broadleaf_Deciduous_Boreal_dry
The former Yugoslav Republic of Macedonia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Timor-Leste,,cf_median,Broadleaf_Deciduous_Boreal_dry
Togo,,cf_median,Broadleaf_Deciduous_Boreal_dry
Tokelau,,cf_median,Broadleaf_Deciduous_Boreal_dry
Tonga,,cf_median,Broadleaf_Deciduous_Boreal_dry
Trinidad and Tobago,,cf_median,Broadleaf_Deciduous_Boreal_dry
Tromelin Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
Tunisia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Turkey,,cf_median,Broadleaf_Deciduous_Boreal_dry
Turkmenistan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Turks and Caicos islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
Tuvalu,,cf_median,Broadleaf_Deciduous_Boreal_dry
U.K. of Great Britain and Northern Ireland,,cf_median,Broadleaf_Deciduous_Boreal_dry
Uganda,,cf_median,Broadleaf_Deciduous_Boreal_dry
Ukraine,,cf_median,Broadleaf_Deciduous_Boreal_dry
United Arab Emirates,,cf_median,Broadleaf_Deciduous_Boreal_dry
United Republic of Tanzania,,cf_median,Broadleaf_Deciduous_Boreal_dry
United States Virgin Islands,,cf_median,Broadleaf_Deciduous_Boreal_dry
United States of America,0.014205562239297403,cf_median,Broadleaf_Deciduous_Boreal_dry
Uruguay,,cf_median,Broadleaf_Deciduous_Boreal_dry
Uzbekistan,,cf_median,Broadleaf_Deciduous_Boreal_dry
Vanuatu,,cf_median,Broadleaf_Deciduous_Boreal_dry
Venezuela,,cf_median,Broadleaf_Deciduous_Boreal_dry
Viet Nam,,cf_median,Broadleaf_Deciduous_Boreal_dry
Wake Island,,cf_median,Broadleaf_Deciduous_Boreal_dry
Wallis and Futuna,,cf_median,Broadleaf_Deciduous_Boreal_dry
West Bank,,cf_median,Broadleaf_Deciduous_Boreal_dry
Western Sahara,,cf_median,Broadleaf_Deciduous_Boreal_dry
Yemen,,cf_median,Broadleaf_Deciduous_Boreal_dry
Zambia,,cf_median,Broadleaf_Deciduous_Boreal_dry
Zimbabwe,,cf_median,Broadleaf_Deciduous_Boreal_dry
Abyei,,cf_std,Broadleaf_Deciduous_Boreal_dry
Afghanistan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Aksai Chin,,cf_std,Broadleaf_Deciduous_Boreal_dry
Albania,,cf_std,Broadleaf_Deciduous_Boreal_dry
Algeria,,cf_std,Broadleaf_Deciduous_Boreal_dry
American Samoa,,cf_std,Broadleaf_Deciduous_Boreal_dry
Andorra,,cf_std,Broadleaf_Deciduous_Boreal_dry
Angola,,cf_std,Broadleaf_Deciduous_Boreal_dry
Anguilla,,cf_std,Broadleaf_Deciduous_Boreal_dry
Antarctica,,cf_std,Broadleaf_Deciduous_Boreal_dry
Antigua and Barbuda,,cf_std,Broadleaf_Deciduous_Boreal_dry
Argentina,,cf_std,Broadleaf_Deciduous_Boreal_dry
Armenia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Aruba,,cf_std,Broadleaf_Deciduous_Boreal_dry
Arunachal Pradesh,,cf_std,Broadleaf_Deciduous_Boreal_dry
Ashmore and Cartier Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Australia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Austria,,cf_std,Broadleaf_Deciduous_Boreal_dry
Azerbaijan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Azores Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bahamas,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bahrain,,cf_std,Broadleaf_Deciduous_Boreal_dry
Baker Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bangladesh,,cf_std,Broadleaf_Deciduous_Boreal_dry
Barbados,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bassas da India,,cf_std,Broadleaf_Deciduous_Boreal_dry
Belarus,,cf_std,Broadleaf_Deciduous_Boreal_dry
Belgium,,cf_std,Broadleaf_Deciduous_Boreal_dry
Belize,,cf_std,Broadleaf_Deciduous_Boreal_dry
Benin,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bermuda,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bhutan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bird Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bolivia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bosnia and Herzegovina,,cf_std,Broadleaf_Deciduous_Boreal_dry
Botswana,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bouvet Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Brazil,,cf_std,Broadleaf_Deciduous_Boreal_dry
British Indian Ocean Territory,,cf_std,Broadleaf_Deciduous_Boreal_dry
British Virgin Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Brunei Darussalam,,cf_std,Broadleaf_Deciduous_Boreal_dry
Bulgaria,,cf_std,Broadleaf_Deciduous_Boreal_dry
Burkina Faso,,cf_std,Broadleaf_Deciduous_Boreal_dry
Burundi,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cambodia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cameroon,,cf_std,Broadleaf_Deciduous_Boreal_dry
Canada,0.03407878187405472,cf_std,Broadleaf_Deciduous_Boreal_dry
Cape Verde,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cayman Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Central African Republic,,cf_std,Broadleaf_Deciduous_Boreal_dry
Chad,,cf_std,Broadleaf_Deciduous_Boreal_dry
Chile,0.027971937571543877,cf_std,Broadleaf_Deciduous_Boreal_dry
China,,cf_std,Broadleaf_Deciduous_Boreal_dry
China/India,,cf_std,Broadleaf_Deciduous_Boreal_dry
Christmas Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Clipperton Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cocos (Keeling) Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Colombia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Comoros,,cf_std,Broadleaf_Deciduous_Boreal_dry
Congo,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cook Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Costa Rica,,cf_std,Broadleaf_Deciduous_Boreal_dry
Croatia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cuba,,cf_std,Broadleaf_Deciduous_Boreal_dry
Cyprus,,cf_std,Broadleaf_Deciduous_Boreal_dry
Czech Republic,,cf_std,Broadleaf_Deciduous_Boreal_dry
Côte d'Ivoire,,cf_std,Broadleaf_Deciduous_Boreal_dry
Dem People's Rep of Korea,,cf_std,Broadleaf_Deciduous_Boreal_dry
Democratic Republic of the Congo,,cf_std,Broadleaf_Deciduous_Boreal_dry
Denmark,,cf_std,Broadleaf_Deciduous_Boreal_dry
Djibouti,,cf_std,Broadleaf_Deciduous_Boreal_dry
Dominica,,cf_std,Broadleaf_Deciduous_Boreal_dry
Dominican Republic,,cf_std,Broadleaf_Deciduous_Boreal_dry
Ecuador,,cf_std,Broadleaf_Deciduous_Boreal_dry
Egypt,,cf_std,Broadleaf_Deciduous_Boreal_dry
El Salvador,,cf_std,Broadleaf_Deciduous_Boreal_dry
Equatorial Guinea,,cf_std,Broadleaf_Deciduous_Boreal_dry
Eritrea,,cf_std,Broadleaf_Deciduous_Boreal_dry
Estonia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Ethiopia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Europa Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Falkland Islands (Malvinas),,cf_std,Broadleaf_Deciduous_Boreal_dry
Faroe Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Fiji,,cf_std,Broadleaf_Deciduous_Boreal_dry
Finland,0.005497797651304272,cf_std,Broadleaf_Deciduous_Boreal_dry
France,,cf_std,Broadleaf_Deciduous_Boreal_dry
French Guiana,,cf_std,Broadleaf_Deciduous_Boreal_dry
French Polynesia,,cf_std,Broadleaf_Deciduous_Boreal_dry
French Southern and Antarctic Territories,,cf_std,Broadleaf_Deciduous_Boreal_dry
Gabon,,cf_std,Broadleaf_Deciduous_Boreal_dry
Gambia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Gaza Strip,,cf_std,Broadleaf_Deciduous_Boreal_dry
Georgia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Germany,,cf_std,Broadleaf_Deciduous_Boreal_dry
Ghana,,cf_std,Broadleaf_Deciduous_Boreal_dry
Gibraltar,,cf_std,Broadleaf_Deciduous_Boreal_dry
Glorioso Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Greece,,cf_std,Broadleaf_Deciduous_Boreal_dry
Greenland,,cf_std,Broadleaf_Deciduous_Boreal_dry
Grenada,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guadeloupe,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guam,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guatemala,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guernsey,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guinea,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guinea-Bissau,,cf_std,Broadleaf_Deciduous_Boreal_dry
Guyana,,cf_std,Broadleaf_Deciduous_Boreal_dry
Haiti,,cf_std,Broadleaf_Deciduous_Boreal_dry
Hala'ib triangle,,cf_std,Broadleaf_Deciduous_Boreal_dry
Heard Island and McDonald Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Holy See,,cf_std,Broadleaf_Deciduous_Boreal_dry
Honduras,,cf_std,Broadleaf_Deciduous_Boreal_dry
Hong Kong,,cf_std,Broadleaf_Deciduous_Boreal_dry
Howland Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Hungary,,cf_std,Broadleaf_Deciduous_Boreal_dry
Iceland,0.25020127529133174,cf_std,Broadleaf_Deciduous_Boreal_dry
Ilemi triangle,,cf_std,Broadleaf_Deciduous_Boreal_dry
India,,cf_std,Broadleaf_Deciduous_Boreal_dry
Indonesia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Iran  (Islamic Republic of),,cf_std,Broadleaf_Deciduous_Boreal_dry
Iraq,,cf_std,Broadleaf_Deciduous_Boreal_dry
Ireland,,cf_std,Broadleaf_Deciduous_Boreal_dry
Isle of Man,,cf_std,Broadleaf_Deciduous_Boreal_dry
Israel,,cf_std,Broadleaf_Deciduous_Boreal_dry
Italy,,cf_std,Broadleaf_Deciduous_Boreal_dry
Jamaica,,cf_std,Broadleaf_Deciduous_Boreal_dry
Jammu and Kashmir,,cf_std,Broadleaf_Deciduous_Boreal_dry
Japan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Jarvis Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Jersey,,cf_std,Broadleaf_Deciduous_Boreal_dry
Johnston Atoll,,cf_std,Broadleaf_Deciduous_Boreal_dry
Jordan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Juan de Nova Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kazakhstan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kenya,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kingman Reef,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kiribati,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kuril islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kuwait,,cf_std,Broadleaf_Deciduous_Boreal_dry
Kyrgyzstan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Lao People's Democratic Republic,,cf_std,Broadleaf_Deciduous_Boreal_dry
Latvia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Lebanon,,cf_std,Broadleaf_Deciduous_Boreal_dry
Lesotho,,cf_std,Broadleaf_Deciduous_Boreal_dry
Liberia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Libya,,cf_std,Broadleaf_Deciduous_Boreal_dry
Liechtenstein,,cf_std,Broadleaf_Deciduous_Boreal_dry
Lithuania,,cf_std,Broadleaf_Deciduous_Boreal_dry
Luxembourg,,cf_std,Broadleaf_Deciduous_Boreal_dry
Ma'tan al-Sarra,,cf_std,Broadleaf_Deciduous_Boreal_dry
Macau,,cf_std,Broadleaf_Deciduous_Boreal_dry
Madagascar,,cf_std,Broadleaf_Deciduous_Boreal_dry
Madeira Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Malawi,,cf_std,Broadleaf_Deciduous_Boreal_dry
Malaysia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Maldives,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mali,,cf_std,Broadleaf_Deciduous_Boreal_dry
Malta,,cf_std,Broadleaf_Deciduous_Boreal_dry
Marshall Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Martinique,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mauritania,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mauritius,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mayotte,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mexico,,cf_std,Broadleaf_Deciduous_Boreal_dry
Micronesia (Federated States of),,cf_std,Broadleaf_Deciduous_Boreal_dry
Midway Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
"Moldova, Republic of",,cf_std,Broadleaf_Deciduous_Boreal_dry
Monaco,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mongolia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Montenegro,,cf_std,Broadleaf_Deciduous_Boreal_dry
Montserrat,,cf_std,Broadleaf_Deciduous_Boreal_dry
Morocco,,cf_std,Broadleaf_Deciduous_Boreal_dry
Mozambique,,cf_std,Broadleaf_Deciduous_Boreal_dry
Myanmar,,cf_std,Broadleaf_Deciduous_Boreal_dry
Namibia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Nauru,,cf_std,Broadleaf_Deciduous_Boreal_dry
Navassa Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Nepal,,cf_std,Broadleaf_Deciduous_Boreal_dry
Netherlands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Netherlands Antilles,,cf_std,Broadleaf_Deciduous_Boreal_dry
New Caledonia,,cf_std,Broadleaf_Deciduous_Boreal_dry
New Zealand,,cf_std,Broadleaf_Deciduous_Boreal_dry
Nicaragua,,cf_std,Broadleaf_Deciduous_Boreal_dry
Niger,,cf_std,Broadleaf_Deciduous_Boreal_dry
Nigeria,,cf_std,Broadleaf_Deciduous_Boreal_dry
Niue,,cf_std,Broadleaf_Deciduous_Boreal_dry
Norfolk Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Northern Mariana Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Norway,0.31932084640184166,cf_std,Broadleaf_Deciduous_Boreal_dry
Oman,,cf_std,Broadleaf_Deciduous_Boreal_dry
Pakistan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Palau,,cf_std,Broadleaf_Deciduous_Boreal_dry
Palmyra Atoll,,cf_std,Broadleaf_Deciduous_Boreal_dry
Panama,,cf_std,Broadleaf_Deciduous_Boreal_dry
Papua New Guinea,,cf_std,Broadleaf_Deciduous_Boreal_dry
Paracel Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Paraguay,,cf_std,Broadleaf_Deciduous_Boreal_dry
Peru,,cf_std,Broadleaf_Deciduous_Boreal_dry
Philippines,,cf_std,Broadleaf_Deciduous_Boreal_dry
Pitcairn,,cf_std,Broadleaf_Deciduous_Boreal_dry
Poland,,cf_std,Broadleaf_Deciduous_Boreal_dry
Portugal,,cf_std,Broadleaf_Deciduous_Boreal_dry
Puerto Rico,,cf_std,Broadleaf_Deciduous_Boreal_dry
Qatar,,cf_std,Broadleaf_Deciduous_Boreal_dry
Republic of Korea,,cf_std,Broadleaf_Deciduous_Boreal_dry
Romania,,cf_std,Broadleaf_Deciduous_Boreal_dry
Russian Federation,0.1114575467525006,cf_std,Broadleaf_Deciduous_Boreal_dry
Rwanda,,cf_std,Broadleaf_Deciduous_Boreal_dry
Réunion,,cf_std,Broadleaf_Deciduous_Boreal_dry
Saint Helena,,cf_std,Broadleaf_Deciduous_Boreal_dry
Saint Kitts and Nevis,,cf_std,Broadleaf_Deciduous_Boreal_dry
Saint Lucia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Saint Pierre et Miquelon,,cf_std,Broadleaf_Deciduous_Boreal_dry
Saint Vincent and the Grenadines,,cf_std,Broadleaf_Deciduous_Boreal_dry
Samoa,,cf_std,Broadleaf_Deciduous_Boreal_dry
San Marino,,cf_std,Broadleaf_Deciduous_Boreal_dry
Sao Tome and Principe,,cf_std,Broadleaf_Deciduous_Boreal_dry
Saudi Arabia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Scarborough Reef,,cf_std,Broadleaf_Deciduous_Boreal_dry
Senegal,,cf_std,Broadleaf_Deciduous_Boreal_dry
Senkaku Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Serbia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Seychelles,,cf_std,Broadleaf_Deciduous_Boreal_dry
Sierra Leone,,cf_std,Broadleaf_Deciduous_Boreal_dry
Singapore,,cf_std,Broadleaf_Deciduous_Boreal_dry
Slovakia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Slovenia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Solomon Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Somalia,,cf_std,Broadleaf_Deciduous_Boreal_dry
South Africa,,cf_std,Broadleaf_Deciduous_Boreal_dry
South Georgia and the South Sandwich Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
South Sudan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Spain,,cf_std,Broadleaf_Deciduous_Boreal_dry
Spratly Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Sri Lanka,,cf_std,Broadleaf_Deciduous_Boreal_dry
Sudan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Suriname,,cf_std,Broadleaf_Deciduous_Boreal_dry
Svalbard and Jan Mayen Islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Swaziland,,cf_std,Broadleaf_Deciduous_Boreal_dry
Sweden,0.040700001927809315,cf_std,Broadleaf_Deciduous_Boreal_dry
Switzerland,,cf_std,Broadleaf_Deciduous_Boreal_dry
Syrian Arab Republic,,cf_std,Broadleaf_Deciduous_Boreal_dry
Taiwan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Tajikistan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Thailand,,cf_std,Broadleaf_Deciduous_Boreal_dry
The former Yugoslav Republic of Macedonia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Timor-Leste,,cf_std,Broadleaf_Deciduous_Boreal_dry
Togo,,cf_std,Broadleaf_Deciduous_Boreal_dry
Tokelau,,cf_std,Broadleaf_Deciduous_Boreal_dry
Tonga,,cf_std,Broadleaf_Deciduous_Boreal_dry
Trinidad and Tobago,,cf_std,Broadleaf_Deciduous_Boreal_dry
Tromelin Island,,cf_std,Broadleaf_Deciduous_Boreal_dry
Tunisia,,cf_std,Broadleaf_Deciduous_Boreal_dry
Turkey,,cf_std,Broadleaf_Deciduous_Boreal_dry
Turkmenistan,,cf_std,Broadleaf_Deciduous_Boreal_dry
Turks and Caicos islands,,cf_std,Broadleaf_Deciduous_Boreal_dry
Tuvalu,,cf_std,Broadleaf_Deciduous_Boreal_dry
U.K. of Great Britain and Northern Ireland,,cf_std,Broadleaf_Deciduous_Boreal_dry
